order_id,customer_id,order_date,status,payment_method,shipping_cost
547,4229,2021-01-29,Completed,PayPal,14.99
548,2941,2021-01-12,Completed,Credit Card,5.99
549,3633,2023-09-15,Completed,Cash,14.99
550,3977,2021-01-10,Completed,Cash,0.0
551,4916,2023-05-13,Completed,Debit Card,5.99
552,3663,2021-05-24,Completed,Credit Card,5.99
553,1676,2023-06-12,Pending,Credit Card,5.99
554,4808,2022-09-14,Completed,Debit Card,5.99
555,4305,2023-10-28,Completed,Credit Card,0.0
556,1232,2022-09-03,Completed,PayPal,9.99
557,2220,2023-03-18,Completed,Credit Card,5.99
558,2700,2023-07-24,Completed,Debit Card,0.0
559,2683,2022-08-07,Completed,Credit Card,5.99
560,1940,2023-08-14,Completed,Credit Card,9.99
561,4312,2022-12-18,Completed,Credit Card,0.0
562,860,2021-12-11,Returned,Credit Card,0.0
563,3070,2021-07-20,Completed,Debit Card,9.99
564,694,2022-07-05,Completed,PayPal,14.99
565,4390,2024-01-27,Pending,Debit Card,0.0
566,1285,2022-05-27,Completed,Debit Card,14.99
567,3982,2023-01-22,Completed,Debit Card,5.99
568,1191,2023-02-19,Completed,Credit Card,14.99
569,1539,2023-01-14,Completed,Credit Card,5.99
570,4221,2021-03-26,Returned,Credit Card,9.99
571,1132,2023-02-20,Returned,Debit Card,9.99
572,3577,2021-10-07,Completed,Credit Card,0.0
573,2249,2021-10-13,Completed,Credit Card,0.0
574,1078,2023-07-28,Completed,Debit Card,5.99
575,4808,2021-01-02,Completed,Cash,0.0
576,2909,2021-12-20,Completed,Debit Card,5.99
577,807,2022-11-13,Completed,PayPal,14.99
578,4133,2021-09-24,Returned,Debit Card,0.0
579,2813,2023-01-26,Pending,Credit Card,5.99
580,1513,2022-06-26,Completed,Debit Card,5.99
581,2969,2021-07-31,Completed,PayPal,5.99
582,2992,2021-08-15,Completed,Credit Card,0.0
583,3826,2021-05-08,Completed,Credit Card,0.0
584,3431,2023-01-24,Completed,Credit Card,9.99
585,4325,2022-12-29,Completed,Credit Card,9.99
586,4309,2023-04-21,Completed,PayPal,9.99
587,650,2021-12-31,Completed,Credit Card,9.99
588,2757,2022-09-14,Completed,Credit Card,5.99
589,2773,2021-05-27,Pending,PayPal,9.99
590,4848,2021-10-20,Completed,Debit Card,5.99
591,337,2023-05-16,Completed,Debit Card,0.0
592,1997,2023-04-16,Completed,PayPal,5.99
593,440,2023-07-02,Completed,Credit Card,0.0
594,4205,2023-05-12,Returned,Debit Card,5.99
595,1016,2023-11-06,Completed,Credit Card,0.0
596,4712,2021-02-23,Completed,Credit Card,5.99
597,3468,2022-06-28,Completed,Credit Card,5.99
598,2690,2021-04-12,Completed,Credit Card,9.99
599,2485,2022-10-04,Completed,Cash,5.99
600,2145,2023-04-04,Completed,Cash,14.99
601,4111,2022-09-11,Completed,PayPal,0.0
602,3715,2023-09-18,Completed,Credit Card,5.99
603,3176,2021-03-14,Completed,Cash,5.99
604,847,2022-05-24,Completed,Debit Card,14.99
605,2774,2022-02-15,Completed,Credit Card,5.99
606,123,2023-05-19,Completed,Debit Card,5.99
607,2410,2022-07-01,Cancelled,Credit Card,0.0
608,4199,2021-12-16,Cancelled,Credit Card,0.0
609,4542,2022-08-15,Completed,PayPal,5.99
610,2308,2022-10-28,Completed,Debit Card,9.99
611,4794,2022-02-11,Completed,Credit Card,0.0
612,944,2021-11-16,Completed,Debit Card,0.0
613,2666,2021-02-18,Completed,Cash,0.0
614,250,2023-05-31,Completed,Debit Card,0.0
615,4182,2022-10-18,Completed,Credit Card,14.99
616,4687,2022-07-09,Completed,Credit Card,9.99
617,1116,2022-04-06,Cancelled,Credit Card,5.99
618,2092,2021-10-15,Completed,Cash,0.0
619,2361,2023-04-16,Completed,Credit Card,14.99
620,3336,2021-05-18,Completed,Credit Card,0.0
621,2380,2022-08-28,Completed,Credit Card,5.99
622,337,2022-03-28,Pending,PayPal,14.99
623,1945,2022-09-04,Completed,Debit Card,5.99
624,2724,2021-05-01,Completed,Debit Card,0.0
625,220,2022-03-02,Completed,Credit Card,0.0
626,3635,2023-09-07,Completed,Credit Card,14.99
627,3384,2021-05-26,Completed,Cash,0.0
628,4880,2022-12-09,Completed,Cash,5.99
629,2959,2021-11-02,Completed,Cash,9.99
630,2840,2022-06-30,Completed,Cash,9.99
631,2887,2022-01-25,Completed,PayPal,5.99
632,4927,2021-09-03,Completed,Debit Card,0.0
633,1724,2021-03-30,Completed,PayPal,5.99
634,3017,2021-05-14,Completed,Debit Card,0.0
635,2725,2022-11-18,Completed,Credit Card,0.0
636,4165,2023-04-23,Completed,Credit Card,9.99
637,4185,2023-12-29,Completed,Cash,0.0
638,638,2022-05-22,Completed,Credit Card,0.0
639,508,2021-03-03,Completed,PayPal,5.99
640,4160,2023-01-18,Completed,Credit Card,5.99
641,1099,2022-05-09,Completed,Credit Card,9.99
642,1250,2021-06-09,Completed,Credit Card,9.99
643,3659,2022-01-17,Completed,Credit Card,5.99
644,3594,2021-12-01,Completed,Credit Card,5.99
645,2702,2023-01-15,Completed,Credit Card,5.99
646,2458,2021-12-01,Completed,PayPal,0.0
647,3663,2023-04-03,Completed,Credit Card,5.99
648,3703,2022-07-19,Completed,Credit Card,5.99
649,4069,2023-06-29,Completed,Credit Card,0.0
650,4040,2022-07-31,Completed,Debit Card,0.0
651,2225,2023-06-17,Completed,Debit Card,5.99
652,3049,2024-01-30,Completed,Debit Card,5.99
653,4706,2023-08-08,Completed,Credit Card,5.99
654,1474,2021-05-07,Completed,Credit Card,9.99
655,3031,2023-06-10,Completed,Debit Card,5.99
656,2326,2023-06-17,Completed,PayPal,14.99
657,963,2023-02-20,Completed,Credit Card,5.99
658,1034,2022-08-18,Cancelled,Credit Card,5.99
659,1777,2022-08-01,Returned,Credit Card,0.0
660,4214,2021-12-01,Completed,Credit Card,5.99
661,3665,2023-11-03,Completed,Debit Card,9.99
662,1216,2023-04-28,Completed,Debit Card,5.99
663,2364,2022-04-22,Completed,Credit Card,0.0
664,4808,2021-03-17,Completed,Credit Card,5.99
665,2035,2023-08-14,Completed,Cash,0.0
666,3953,2021-03-03,Completed,PayPal,5.99
667,4884,2023-08-01,Completed,PayPal,5.99
668,3850,2023-12-10,Completed,Credit Card,5.99
669,316,2021-06-12,Completed,Debit Card,9.99
670,140,2021-03-23,Completed,Credit Card,5.99
671,4043,2021-05-22,Cancelled,Credit Card,5.99
672,509,2021-03-17,Completed,Credit Card,5.99
673,2335,2021-08-12,Completed,Debit Card,9.99
674,2712,2021-10-04,Completed,Credit Card,9.99
675,2984,2022-08-26,Returned,PayPal,0.0
676,4914,2022-08-17,Completed,Credit Card,5.99
677,2329,2023-12-09,Completed,Credit Card,5.99
678,4485,2021-01-19,Completed,Credit Card,0.0
679,2544,2023-02-01,Completed,Credit Card,0.0
680,4663,2023-03-14,Completed,Credit Card,0.0
681,3409,2022-09-01,Completed,Credit Card,9.99
682,3784,2021-09-21,Completed,Credit Card,5.99
683,2173,2021-08-03,Pending,Credit Card,5.99
684,865,2021-08-19,Completed,Debit Card,5.99
685,3575,2023-11-09,Completed,Credit Card,9.99
686,3493,2023-09-15,Completed,Debit Card,5.99
687,1087,2022-09-22,Completed,Debit Card,5.99
688,1618,2021-02-10,Pending,Credit Card,0.0
689,4618,2021-02-22,Completed,PayPal,5.99
690,2793,2022-07-27,Completed,Debit Card,5.99
691,3456,2022-06-09,Completed,Credit Card,5.99
692,4003,2021-05-23,Completed,Cash,5.99
693,962,2021-04-22,Completed,PayPal,5.99
694,1262,2021-05-07,Completed,Cash,5.99
695,2703,2023-06-19,Completed,Debit Card,5.99
696,2983,2021-12-14,Completed,Credit Card,0.0
697,4802,2022-01-29,Completed,Credit Card,5.99
698,1811,2021-05-27,Completed,Debit Card,9.99
699,2815,2022-08-24,Returned,Cash,9.99
700,245,2021-12-21,Completed,Debit Card,14.99
701,1383,2021-03-05,Completed,PayPal,0.0
702,3690,2022-08-04,Completed,Credit Card,0.0
703,3531,2022-03-02,Completed,Credit Card,5.99
704,3660,2021-02-03,Completed,Cash,0.0
705,2159,2023-04-29,Pending,PayPal,0.0
706,171,2022-08-16,Completed,Cash,5.99
707,3077,2021-04-26,Cancelled,PayPal,0.0
708,2467,2022-06-27,Completed,Credit Card,0.0
709,1016,2021-06-25,Completed,Debit Card,14.99
710,1269,2021-09-24,Pending,Cash,0.0
711,1254,2021-05-31,Completed,Debit Card,0.0
712,4021,2021-05-01,Returned,Credit Card,0.0
713,1209,2023-07-28,Completed,Credit Card,9.99
714,3955,2021-03-24,Pending,Debit Card,9.99
715,3255,2022-07-17,Completed,Credit Card,0.0
716,2953,2022-02-28,Completed,Debit Card,0.0
717,1617,2021-06-03,Completed,Credit Card,9.99
718,515,2021-03-01,Completed,Credit Card,0.0
719,2319,2022-12-14,Completed,PayPal,14.99
720,3014,2023-01-29,Completed,Credit Card,5.99
721,928,2021-01-20,Completed,PayPal,0.0
722,1655,2022-03-21,Completed,Credit Card,9.99
723,2264,2021-06-30,Completed,Cash,5.99
724,846,2023-01-17,Completed,Credit Card,0.0
725,4067,2023-12-06,Completed,Credit Card,5.99
726,405,2023-11-18,Completed,PayPal,9.99
727,458,2023-07-23,Completed,PayPal,0.0
728,2777,2024-01-31,Completed,Credit Card,5.99
729,2318,2022-10-11,Completed,Cash,0.0
730,2987,2021-03-21,Pending,Debit Card,9.99
731,2756,2023-03-04,Completed,Cash,5.99
732,4553,2023-05-01,Completed,Debit Card,0.0
733,1972,2021-02-01,Completed,Credit Card,5.99
734,2374,2023-06-01,Completed,Credit Card,9.99
735,2894,2023-07-01,Completed,Credit Card,9.99
736,2914,2023-01-03,Completed,Debit Card,5.99
737,2755,2021-08-26,Completed,Credit Card,9.99
738,2979,2022-07-02,Completed,Credit Card,5.99
739,3565,2021-08-26,Completed,Credit Card,0.0
740,1535,2022-06-27,Completed,Credit Card,9.99
741,1008,2023-12-06,Cancelled,PayPal,5.99
742,3474,2022-04-12,Completed,Debit Card,5.99
743,4574,2022-12-09,Completed,PayPal,14.99
744,1759,2021-05-28,Returned,Cash,5.99
745,1668,2022-11-12,Completed,Debit Card,0.0
746,3056,2023-04-06,Completed,Cash,9.99
747,3963,2021-02-13,Completed,Credit Card,0.0
748,3397,2022-12-21,Returned,Credit Card,5.99
749,3398,2021-09-04,Returned,Credit Card,0.0
750,4170,2022-06-29,Completed,Credit Card,0.0
751,443,2021-09-27,Completed,PayPal,5.99
752,4592,2023-07-27,Completed,Debit Card,5.99
753,2918,2023-08-30,Completed,Credit Card,5.99
754,64,2021-04-16,Completed,Debit Card,9.99
755,2471,2021-11-16,Pending,Debit Card,5.99
756,4756,2021-05-14,Completed,Credit Card,5.99
757,751,2022-12-03,Completed,Debit Card,9.99
758,246,2022-04-17,Completed,Cash,9.99
759,4119,2024-01-11,Completed,PayPal,5.99
760,3420,2023-03-07,Completed,Debit Card,5.99
761,417,2021-08-24,Completed,Credit Card,5.99
762,2407,2021-08-03,Pending,Credit Card,5.99
763,1646,2022-11-17,Pending,Credit Card,5.99
764,651,2021-09-08,Completed,PayPal,5.99
765,3881,2021-08-29,Cancelled,Credit Card,0.0
766,728,2021-06-12,Completed,Credit Card,14.99
767,3036,2023-06-09,Completed,Cash,9.99
768,2701,2021-12-23,Completed,PayPal,0.0
769,3863,2023-08-23,Completed,Debit Card,0.0
770,4581,2021-07-17,Pending,Credit Card,9.99
771,2631,2022-06-09,Completed,Credit Card,9.99
772,1300,2022-03-02,Completed,Credit Card,14.99
773,766,2023-01-28,Completed,Debit Card,0.0
774,4744,2022-01-30,Completed,Credit Card,0.0
775,3743,2022-06-24,Completed,PayPal,14.99
776,4777,2021-08-18,Completed,Cash,0.0
777,1897,2021-03-15,Completed,Credit Card,9.99
778,1828,2023-03-16,Completed,Credit Card,0.0
779,3203,2021-08-04,Completed,Debit Card,9.99
780,4555,2023-05-14,Completed,Cash,0.0
781,3144,2022-10-29,Completed,PayPal,5.99
782,379,2021-01-22,Completed,Credit Card,5.99
783,1988,2022-06-06,Completed,Credit Card,14.99
784,562,2023-10-19,Completed,PayPal,0.0
785,3443,2022-01-18,Completed,Debit Card,0.0
786,296,2022-10-13,Pending,Credit Card,0.0
787,4289,2022-12-14,Completed,Debit Card,9.99
788,4717,2022-03-18,Completed,PayPal,5.99
789,4241,2021-09-06,Returned,Credit Card,5.99
790,4147,2021-03-15,Completed,PayPal,0.0
791,4476,2023-10-15,Completed,Credit Card,5.99
792,2870,2022-02-14,Completed,PayPal,5.99
793,201,2023-10-20,Returned,Debit Card,5.99
794,721,2021-06-02,Pending,Credit Card,9.99
795,274,2022-01-18,Completed,Debit Card,0.0
796,3020,2021-10-26,Completed,PayPal,5.99
797,3046,2021-01-15,Completed,Cash,9.99
798,4521,2023-06-18,Returned,Credit Card,14.99
799,1614,2021-10-25,Returned,Debit Card,9.99
800,4893,2022-10-22,Completed,Debit Card,0.0
801,642,2021-03-07,Completed,Debit Card,5.99
802,761,2024-01-23,Completed,PayPal,0.0
803,885,2022-09-20,Completed,Credit Card,0.0
804,3027,2022-10-20,Completed,Credit Card,5.99
805,1677,2021-12-29,Completed,Debit Card,9.99
806,1419,2022-09-08,Completed,Credit Card,0.0
807,359,2021-02-10,Completed,Cash,0.0
808,1326,2024-01-29,Returned,Debit Card,5.99
809,3326,2023-11-26,Completed,Credit Card,0.0
810,2336,2023-06-14,Completed,PayPal,5.99
811,398,2021-03-12,Completed,Credit Card,0.0
812,271,2023-05-28,Returned,Debit Card,0.0
813,1556,2021-09-20,Completed,Credit Card,5.99
814,1945,2022-10-13,Completed,Credit Card,9.99
815,1779,2022-04-17,Completed,Credit Card,5.99
816,4675,2022-04-26,Completed,Debit Card,9.99
817,3551,2023-04-15,Completed,Credit Card,0.0
818,1991,2021-03-21,Completed,Credit Card,9.99
819,4095,2021-07-23,Pending,Credit Card,5.99
820,4813,2021-01-31,Completed,Credit Card,9.99
821,349,2022-05-02,Completed,Cash,5.99
822,1516,2021-06-02,Completed,Credit Card,0.0
823,20,2021-07-21,Completed,PayPal,0.0
824,1935,2022-07-05,Completed,Debit Card,5.99
825,4452,2021-05-01,Completed,Debit Card,0.0
826,4592,2021-02-22,Completed,Credit Card,14.99
827,3667,2023-11-01,Completed,Cash,0.0
828,4250,2021-08-23,Completed,Credit Card,5.99
829,1390,2021-12-04,Completed,Debit Card,0.0
830,515,2023-07-15,Completed,Cash,0.0
831,4585,2021-08-15,Returned,PayPal,5.99
832,4361,2021-10-05,Completed,Debit Card,5.99
833,1731,2022-01-14,Completed,Cash,9.99
834,4328,2023-11-24,Completed,Debit Card,0.0
835,2435,2023-12-03,Completed,Credit Card,14.99
836,2322,2023-07-06,Completed,Credit Card,5.99
837,3685,2022-09-19,Cancelled,Credit Card,14.99
838,4258,2021-06-07,Completed,Credit Card,0.0
839,814,2022-11-18,Completed,PayPal,9.99
840,3377,2022-06-11,Completed,Debit Card,5.99
841,3710,2021-11-04,Completed,Credit Card,5.99
842,3542,2022-12-30,Completed,PayPal,0.0
843,3312,2022-06-27,Completed,Credit Card,5.99
844,2036,2022-01-28,Completed,Cash,0.0
845,2237,2022-09-03,Cancelled,Cash,5.99
846,1107,2022-11-09,Completed,Cash,5.99
847,65,2021-04-01,Completed,PayPal,9.99
848,4454,2021-11-01,Completed,Credit Card,14.99
849,1906,2023-04-10,Completed,Debit Card,0.0
850,2450,2023-05-24,Completed,Credit Card,5.99
851,4199,2022-06-18,Completed,Credit Card,5.99
852,760,2021-12-22,Returned,Debit Card,9.99
853,1521,2023-09-09,Cancelled,Credit Card,14.99
854,2409,2022-05-13,Cancelled,Cash,14.99
855,1527,2023-12-27,Completed,Cash,14.99
856,3316,2023-06-07,Completed,Credit Card,9.99
857,3564,2023-03-18,Completed,Debit Card,14.99
858,2393,2023-06-15,Completed,Credit Card,5.99
859,3939,2022-07-25,Completed,PayPal,14.99
860,2279,2024-01-29,Completed,Debit Card,9.99
861,1220,2021-05-09,Completed,Credit Card,0.0
862,3384,2021-06-20,Completed,Credit Card,0.0
863,2515,2021-03-18,Completed,Credit Card,0.0
864,2252,2022-11-16,Completed,,9.99
865,246,2021-05-24,Completed,Credit Card,5.99
866,2111,2021-12-17,Completed,Credit Card,0.0
867,3794,2021-10-05,Completed,PayPal,9.99
868,4578,2023-08-18,Completed,PayPal,0.0
869,1591,2021-10-31,Completed,PayPal,9.99
870,1364,2022-07-10,Completed,Debit Card,9.99
871,4055,2022-01-23,Completed,Debit Card,14.99
872,4910,2021-02-09,Completed,Debit Card,0.0
873,3557,2023-05-23,Completed,Credit Card,14.99
874,3330,2023-10-07,Completed,Debit Card,5.99
875,1963,2023-08-23,Completed,Credit Card,5.99
876,3624,2023-10-17,Completed,Credit Card,5.99
877,4866,2023-11-25,Cancelled,Cash,5.99
878,2681,2022-04-24,Completed,Credit Card,14.99
879,4246,2023-03-01,Completed,Cash,5.99
880,762,2023-07-22,Completed,Credit Card,14.99
881,4503,2023-07-29,Completed,Credit Card,0.0
882,3887,2023-11-06,Completed,Debit Card,5.99
883,3635,2021-05-17,Completed,PayPal,5.99
884,2477,2021-01-24,Returned,Debit Card,5.99
885,2234,2023-10-08,Completed,PayPal,14.99
886,4993,2021-01-07,Completed,Credit Card,9.99
887,4641,2023-11-12,Completed,Cash,5.99
888,1383,2021-10-03,Pending,Credit Card,9.99
889,2549,2022-05-30,Completed,PayPal,5.99
890,3180,2021-04-21,Completed,Credit Card,0.0
891,4313,2023-10-28,Completed,PayPal,5.99
892,3653,2022-04-02,Completed,Debit Card,5.99
893,724,2023-01-05,Completed,Credit Card,14.99
894,2507,2021-06-20,Completed,Cash,0.0
895,2108,2022-03-25,Completed,,5.99
896,3146,2022-01-27,Completed,Credit Card,0.0
897,4996,2021-07-18,Pending,PayPal,0.0
898,1780,2022-12-29,Completed,Credit Card,5.99
899,4662,2023-07-20,Returned,Credit Card,0.0
900,2744,2022-01-01,Completed,Debit Card,9.99
901,2043,2021-04-23,Completed,PayPal,5.99
902,753,2022-01-05,Completed,Credit Card,0.0
903,2680,2022-05-25,Completed,Debit Card,5.99
904,2706,2023-06-05,Completed,Debit Card,0.0
905,3582,2023-03-01,Completed,PayPal,9.99
906,3305,2021-06-21,Completed,Cash,0.0
907,2548,2023-03-05,Completed,PayPal,0.0
908,1182,2021-12-02,Completed,Debit Card,5.99
909,1606,2021-02-03,Completed,Credit Card,14.99
910,2287,2021-06-18,Completed,Credit Card,9.99
911,84,2023-07-03,Completed,Debit Card,0.0
912,1251,2021-11-06,Pending,Cash,0.0
913,3104,2022-10-29,Completed,Debit Card,5.99
914,4779,2021-08-28,Completed,Credit Card,9.99
915,92,2021-10-15,Completed,Credit Card,5.99
916,4551,2023-02-21,Completed,Debit Card,5.99
917,4632,2023-04-02,Returned,Debit Card,0.0
918,3073,2021-04-29,Completed,Debit Card,0.0
919,2198,2023-05-08,Completed,Debit Card,5.99
920,4827,2023-05-17,Completed,Credit Card,0.0
921,3184,2021-08-15,Completed,Cash,0.0
922,3199,2021-06-29,Returned,Debit Card,0.0
923,3427,2021-02-10,Completed,Credit Card,5.99
924,4255,2022-07-09,Completed,Credit Card,0.0
925,524,2021-01-04,Completed,Cash,5.99
926,998,2022-05-06,Completed,PayPal,14.99
927,4406,2021-02-25,Completed,Credit Card,0.0
928,1492,2022-01-05,Completed,Credit Card,5.99
929,1140,2023-09-05,Completed,Credit Card,9.99
930,4724,2023-03-12,Cancelled,Credit Card,5.99
931,1196,2023-09-18,Completed,Debit Card,0.0
932,1991,2022-03-20,Completed,Debit Card,0.0
933,1118,2023-04-24,Completed,Debit Card,5.99
934,2182,2021-02-12,Returned,Debit Card,5.99
935,3144,2023-12-19,Completed,Credit Card,0.0
936,4590,2023-05-05,Completed,Credit Card,9.99
937,4020,2022-04-14,Completed,Credit Card,9.99
938,1126,2022-02-28,Completed,Credit Card,0.0
939,1522,2022-03-24,Completed,Credit Card,9.99
940,430,2022-12-11,Completed,Debit Card,0.0
941,1856,2021-04-01,Completed,PayPal,5.99
942,3832,2023-03-13,Completed,PayPal,0.0
943,1703,2023-03-12,Completed,PayPal,5.99
944,1888,2023-04-09,Cancelled,Debit Card,0.0
945,3982,2023-10-08,Returned,Debit Card,5.99
946,4572,2023-05-27,Completed,Credit Card,0.0
947,2211,2021-01-18,Completed,Cash,9.99
948,437,2022-11-29,Completed,Credit Card,0.0
949,3169,2022-12-27,Completed,Credit Card,0.0
950,527,2021-02-10,Completed,Credit Card,0.0
951,1670,2023-12-14,Completed,Cash,0.0
952,4217,2021-02-24,Completed,Cash,9.99
953,3389,2021-03-17,Completed,PayPal,14.99
954,4030,2022-11-27,Completed,Debit Card,9.99
955,2465,2021-04-10,Completed,Debit Card,9.99
956,4267,2021-04-20,Completed,Cash,0.0
957,2677,2024-01-29,Completed,Debit Card,0.0
958,4062,2022-03-23,Completed,Cash,5.99
959,4108,2021-03-30,Completed,Credit Card,14.99
960,2004,2023-05-03,Completed,Credit Card,5.99
961,422,2022-01-18,Completed,PayPal,5.99
962,2175,2023-01-09,Pending,Credit Card,0.0
963,2701,2021-04-09,Completed,Cash,0.0
964,2686,2023-11-01,Completed,Debit Card,5.99
965,4786,2021-03-15,Completed,Cash,9.99
966,3155,2022-12-21,Cancelled,Credit Card,0.0
967,2667,2023-01-30,Pending,Debit Card,9.99
968,3682,2023-06-02,Completed,Credit Card,14.99
969,3272,2022-08-28,Pending,Debit Card,9.99
970,3047,2022-10-01,Completed,Debit Card,14.99
971,3772,2021-06-09,Completed,Cash,0.0
972,4116,2022-08-13,Completed,Debit Card,14.99
973,3157,2021-05-19,Completed,Credit Card,5.99
974,4601,2021-09-17,Cancelled,Cash,9.99
975,18,2022-06-20,Completed,Credit Card,0.0
976,444,2022-03-09,Returned,Credit Card,5.99
977,2889,2023-05-06,Completed,Credit Card,0.0
978,2764,2021-05-15,Completed,PayPal,0.0
979,550,2023-03-15,Completed,Credit Card,14.99
980,1080,2021-04-09,Completed,Credit Card,9.99
981,3241,2023-02-01,Completed,Cash,5.99
982,3924,2021-01-27,Completed,PayPal,5.99
983,3477,2022-01-04,Returned,Credit Card,9.99
984,2140,2021-03-28,Completed,PayPal,5.99
985,2093,2023-06-21,Completed,Cash,9.99
986,4929,2023-03-29,Completed,Credit Card,5.99
987,2163,2021-07-08,Completed,PayPal,5.99
988,1760,2021-08-29,Pending,Debit Card,14.99
989,3394,2023-10-31,Completed,Debit Card,5.99
990,1837,2021-08-13,Completed,Credit Card,5.99
