review_id,order_id,product_id,rating,review_text,review_date
642,9629,134,3,Not bad,2022-07-23
643,5132,42,4,Works well,2023-07-09
644,5745,200,4,,2023-08-23
645,6072,171,4,,2022-08-19
646,2276,47,4,Satisfied with purchase,2022-10-29
647,3319,52,4,Nice product,2021-03-22
648,3841,76,5,Love it!,2023-04-13
649,8540,178,4,Satisfied with purchase,2023-11-22
650,3962,61,2,Not great,2023-08-11
651,3999,19,3,Not bad,2021-02-18
652,5875,125,4,Good quality,2022-10-01
653,2358,145,5,Excellent product!,2023-06-06
654,5562,193,4,,2023-12-25
655,13368,137,2,Not great,2021-10-12
656,6778,106,4,Nice product,2022-12-12
657,5392,162,4,Good quality,2023-04-15
658,8632,65,4,Satisfied with purchase,2021-06-01
659,5019,1,3,Decent,2021-03-16
660,13716,126,4,Satisfied with purchase,2021-03-21
661,6833,177,1,Do not buy,2023-01-07
662,13260,200,5,Excellent product!,2021-07-04
663,10785,178,3,Decent,2022-02-14
664,1476,6,5,Highly recommend!,2021-06-26
665,128,11,4,Satisfied with purchase,2022-07-12
666,5067,140,2,Below expectations,2022-08-25
667,3195,135,5,Love it!,2023-01-13
668,14116,177,4,Works well,2022-08-12
669,7436,146,4,Nice product,2022-08-11
670,4755,138,4,Works well,2021-05-08
671,842,67,4,Satisfied with purchase,2022-06-17
672,5859,66,4,Works well,2023-05-19
673,8518,21,3,It's okay,2023-10-13
674,10372,90,3,Average product,2022-01-20
675,11381,137,5,Excellent product!,2022-01-17
676,4485,28,3,Decent,2023-09-06
677,14486,41,4,Nice product,2022-02-12
678,7753,188,5,Highly recommend!,2023-10-16
679,8937,79,5,Highly recommend!,2023-04-07
680,4620,65,5,Excellent product!,2021-10-20
681,2414,104,5,Highly recommend!,2021-04-14
682,775,170,1,Waste of money,2022-09-13
683,8109,35,3,Average product,2023-01-04
684,5954,30,5,,2021-05-25
685,2050,103,5,Best purchase ever!,2023-08-02
686,1251,104,4,Good quality,2022-02-26
687,6049,191,4,Satisfied with purchase,2022-04-24
688,6985,81,4,Satisfied with purchase,2022-01-03
689,14787,162,5,Excellent product!,2022-04-07
690,3397,66,4,Nice product,2021-01-04
691,1802,185,4,Works well,2023-10-05
692,7779,53,3,It's okay,2023-05-27
693,5492,74,4,Satisfied with purchase,2022-10-18
694,4799,26,2,,2023-06-13
695,5931,64,1,Poor quality,2023-03-24
696,13513,13,4,Works well,2021-10-18
697,848,77,4,Nice product,2021-02-14
698,8102,136,3,,2021-02-02
699,250,97,3,Decent,2021-09-15
700,7358,170,4,Satisfied with purchase,2022-04-12
701,11872,107,4,Satisfied with purchase,2023-05-16
702,5254,195,5,Best purchase ever!,2022-02-25
703,3941,111,3,Not bad,2022-11-29
704,12877,23,5,Best purchase ever!,2023-08-23
705,14010,136,3,Decent,2023-01-14
706,4358,33,3,Decent,2023-06-14
707,11972,25,4,Satisfied with purchase,2022-07-29
708,249,190,5,Excellent product!,2023-03-06
709,14946,113,3,Not bad,2022-06-06
710,2289,200,3,Average product,2021-10-09
711,11984,49,4,Good quality,2022-05-17
712,11798,121,3,It's okay,2021-10-07
713,6133,71,4,Good quality,2021-01-18
714,3607,37,4,Good quality,2023-12-07
715,3248,107,2,Could be better,2022-05-03
716,7495,197,3,It's okay,2021-02-15
717,9219,97,4,Works well,2023-04-25
718,400,44,2,Below expectations,2023-07-13
719,5179,186,4,Nice product,2023-02-22
720,8094,80,5,Love it!,2021-05-18
721,10688,48,4,Nice product,2023-09-27
722,9129,72,4,Works well,2022-02-05
723,4571,14,3,Not bad,2023-04-16
724,13948,84,1,Waste of money,2022-08-20
725,3794,48,2,Below expectations,2022-08-02
726,14249,70,4,Satisfied with purchase,2021-10-20
727,493,141,4,Good quality,2021-07-11
728,4038,95,5,Highly recommend!,2022-10-12
729,8828,54,4,Works well,2023-08-21
730,12331,122,5,Best purchase ever!,2021-06-29
731,8346,24,3,It's okay,2023-10-29
732,5490,153,4,,2023-05-22
733,2395,1,4,Satisfied with purchase,2022-12-02
734,14242,59,5,Love it!,2021-07-28
735,10173,178,4,Good quality,2021-06-07
736,171,140,2,Not great,2021-03-08
737,4256,94,4,Good quality,2022-09-25
738,5479,79,1,Waste of money,2022-01-23
739,8567,90,3,Decent,2022-05-05
740,4882,86,4,Good quality,2023-12-15
741,2837,17,4,Satisfied with purchase,2023-07-18
742,2654,130,3,It's okay,2022-05-15
743,4275,179,5,Best purchase ever!,2022-07-04
744,4888,132,5,Highly recommend!,2022-05-05
745,11482,37,4,Nice product,2023-09-05
746,13802,163,2,,2023-06-09
747,3265,145,3,Average product,2022-11-19
748,493,39,1,Waste of money,2021-07-29
749,579,146,4,Nice product,2021-10-26
750,743,8,5,Excellent product!,2021-03-06
751,7011,196,3,Average product,2023-08-13
752,2425,126,4,Nice product,2022-09-27
753,13248,145,5,Love it!,2022-09-20
754,3341,97,4,Satisfied with purchase,2023-06-24
755,8890,31,5,Excellent product!,2022-07-21
756,13474,19,1,Waste of money,2023-11-03
757,494,167,4,Works well,2022-09-17
758,803,15,2,Disappointed,2023-04-07
759,6532,190,1,Waste of money,2022-01-08
760,12636,184,3,Decent,2021-02-03
761,13251,32,1,Poor quality,2021-10-21
762,10690,161,3,Decent,2021-08-20
763,9101,177,3,Decent,2022-08-02
764,272,92,5,Highly recommend!,2023-02-09
765,11084,192,2,Not great,2023-05-18
766,10404,70,5,Highly recommend!,2022-10-23
767,3806,192,4,,2022-08-22
768,13562,121,4,Works well,2021-07-30
769,13487,196,1,Waste of money,2021-03-29
770,11397,184,1,Terrible,2022-11-12
771,2836,94,3,Not bad,2021-03-10
772,4863,22,4,Works well,2022-11-19
773,14620,26,4,Works well,2022-08-09
774,14201,117,4,Nice product,2023-08-23
775,7595,1,4,Satisfied with purchase,2022-04-10
776,6092,72,3,Not bad,2022-07-05
777,7744,134,5,Excellent product!,2021-06-04
778,5286,15,4,Satisfied with purchase,2022-11-25
779,7310,39,3,Not bad,2023-06-11
780,10390,104,2,Not great,2022-02-19
781,12440,197,4,Nice product,2022-05-10
782,10356,124,3,Not bad,2022-01-25
783,9501,161,4,Satisfied with purchase,2022-11-10
784,5813,172,4,Works well,2022-10-04
785,14834,141,3,,2022-06-23
786,4045,123,5,Highly recommend!,2021-04-07
787,11446,117,4,Satisfied with purchase,2021-09-24
788,3853,103,1,Terrible,2022-09-23
789,9874,45,4,Works well,2022-05-17
790,261,77,3,It's okay,2022-08-05
791,1059,21,5,Love it!,2022-03-05
792,2546,149,4,Good quality,2022-10-22
793,4899,58,2,Below expectations,2023-05-13
794,6230,51,4,Satisfied with purchase,2022-01-05
795,5000,28,4,Good quality,2021-02-04
796,934,121,4,Satisfied with purchase,2022-11-17
797,12700,176,4,Satisfied with purchase,2021-12-02
798,4358,84,4,Good quality,2022-10-11
799,9590,89,4,Satisfied with purchase,2023-08-04
800,8167,30,3,It's okay,2021-05-30
801,35,42,1,Terrible,2023-12-07
802,3988,118,2,Disappointed,2023-01-30
803,3330,155,5,Best purchase ever!,2023-06-05
804,1400,100,3,Not bad,2021-05-31
805,1553,70,5,Best purchase ever!,2021-04-28
806,3061,187,4,Good quality,2022-10-02
807,6154,34,5,Highly recommend!,2022-08-13
808,9081,116,2,Disappointed,2022-09-03
809,12419,16,5,Love it!,2023-05-13
810,14589,46,5,Excellent product!,2021-03-18
811,3433,4,5,Love it!,2022-06-30
812,5326,122,3,It's okay,2021-11-28
813,11348,198,5,Best purchase ever!,2021-01-25
814,60,140,2,Could be better,2021-07-18
815,7381,29,3,,2022-04-30
816,2400,141,3,It's okay,2022-04-03
817,951,138,5,Love it!,2023-03-09
818,8217,113,3,Decent,2021-08-03
819,12594,105,2,Below expectations,2021-07-12
820,6801,157,4,Works well,2021-12-20
821,11901,150,3,Decent,2023-03-26
822,9332,71,5,Love it!,2021-07-24
823,6348,187,4,Good quality,2023-05-20
824,4321,172,3,Decent,2021-12-28
825,8636,102,2,Not great,2021-01-07
826,10264,26,3,Not bad,2021-10-04
827,8543,194,3,Decent,2021-05-14
828,938,3,3,Not bad,2023-09-30
829,1829,73,1,Poor quality,2023-11-18
830,3994,145,1,Poor quality,2021-05-02
831,10562,119,5,,2023-04-19
832,5599,35,5,Highly recommend!,2021-03-20
833,2640,59,5,Best purchase ever!,2021-12-01
834,8226,178,5,Highly recommend!,2022-07-26
835,2049,182,2,Could be better,2023-04-03
836,9065,2,2,Disappointed,2023-12-29
837,7284,133,3,Not bad,2022-09-29
838,5897,49,4,Nice product,2023-04-09
839,6162,49,5,Love it!,2023-06-27
840,13154,188,5,Highly recommend!,2022-08-13
841,1828,109,5,Love it!,2022-12-06
842,4075,67,3,Decent,2021-03-03
843,4965,28,5,Highly recommend!,2021-06-17
844,6221,113,4,Satisfied with purchase,2022-09-05
845,9126,86,2,Below expectations,2021-01-23
846,14457,183,3,It's okay,2021-10-25
847,9119,100,5,Highly recommend!,2022-05-07
848,8182,57,5,Excellent product!,2021-09-06
849,773,43,5,Highly recommend!,2023-12-30
850,14388,1,4,Nice product,2021-01-05
851,3040,44,5,,2021-09-11
852,9709,83,1,Terrible,2023-04-08
853,12112,36,2,Disappointed,2022-01-13
854,9949,193,4,Satisfied with purchase,2022-11-17
855,4104,7,5,Excellent product!,2022-08-08
856,9718,144,1,Terrible,2022-05-25
857,6888,111,4,Nice product,2022-09-19
858,8751,99,3,It's okay,2023-10-16
859,13576,84,4,Works well,2023-01-03
860,5538,70,3,Decent,2022-04-09
861,882,90,4,Nice product,2023-09-28
862,2831,31,2,Disappointed,2022-09-09
863,13655,47,5,Love it!,2021-06-25
864,9327,157,4,Works well,2021-12-08
865,3132,43,5,Excellent product!,2021-01-18
866,3575,69,4,Good quality,2021-07-07
867,7463,1,4,Satisfied with purchase,2021-03-18
868,8579,55,3,Not bad,2021-06-09
869,6398,146,5,Love it!,2022-09-18
870,2229,30,4,Works well,2021-03-14
871,14446,14,4,Good quality,2023-09-20
872,8886,9,4,Nice product,2022-03-15
873,6999,154,4,Good quality,2023-10-28
874,9077,125,4,Satisfied with purchase,2023-12-23
875,4085,182,2,Below expectations,2022-08-25
876,75,118,5,Highly recommend!,2021-08-15
877,9466,170,3,Not bad,2022-04-26
878,3281,153,3,Decent,2021-01-13
879,10615,61,3,Decent,2021-03-25
880,12350,191,4,Works well,2022-08-29
881,7448,55,3,It's okay,2023-07-12
882,14125,128,5,Excellent product!,2021-11-04
883,11126,111,5,Highly recommend!,2022-03-19
884,939,118,5,Highly recommend!,2021-10-02
885,4315,9,5,Highly recommend!,2023-09-13
886,129,112,1,Do not buy,2022-03-05
887,12672,101,2,Not great,2023-11-02
888,4695,22,5,Excellent product!,2021-08-24
889,8471,121,4,Satisfied with purchase,2021-12-16
890,6645,196,5,Excellent product!,2022-10-13
891,3750,76,5,Excellent product!,2022-03-07
892,4762,126,3,Decent,2021-01-12
893,7301,188,3,Decent,2022-12-28
894,13792,160,5,Love it!,2023-12-15
895,9793,68,4,Works well,2022-03-15
896,12268,27,4,Works well,2021-10-30
897,14696,177,4,Good quality,2023-06-28
898,14008,125,5,Best purchase ever!,2021-05-24
899,1080,173,4,Nice product,2022-07-29
900,14880,39,4,Good quality,2021-01-22
901,4518,169,4,Satisfied with purchase,2021-06-29
902,7337,158,5,Excellent product!,2022-03-13
903,7773,123,4,,2022-12-17
904,6050,49,5,Love it!,2023-05-23
905,6215,139,4,Works well,2023-03-10
906,3847,16,4,Satisfied with purchase,2022-11-09
907,6512,89,4,Good quality,2021-12-18
908,14942,62,4,Good quality,2021-11-23
909,409,176,4,Works well,2023-07-26
910,3327,162,3,Not bad,2023-04-19
911,12689,124,3,Decent,2023-08-21
912,4336,63,5,Best purchase ever!,2021-06-16
913,4243,151,4,Nice product,2023-11-11
914,3409,12,4,Good quality,2022-10-17
915,5712,21,5,Excellent product!,2024-01-01
916,5612,49,3,Decent,2023-07-24
917,6392,51,4,Works well,2023-07-10
918,10379,148,5,Highly recommend!,2023-05-04
919,12160,101,5,Love it!,2021-04-16
920,2618,159,4,Nice product,2022-10-17
921,9421,166,4,,2022-09-03
922,13259,118,4,Nice product,2023-05-27
923,698,129,5,Excellent product!,2021-11-29
924,13126,178,5,Excellent product!,2023-10-05
925,6146,99,4,Nice product,2023-11-23
926,10813,176,2,Below expectations,2021-10-23
927,7093,6,4,Good quality,2023-02-17
928,7456,125,1,Waste of money,2023-03-07
929,5762,97,4,Good quality,2023-08-05
930,3652,39,5,Best purchase ever!,2022-04-10
931,8884,163,4,,2023-03-22
932,12625,163,3,It's okay,2021-01-30
933,6721,13,4,Satisfied with purchase,2023-02-05
934,1308,183,4,Good quality,2021-08-02
935,8130,4,2,Not great,2022-09-19
936,14607,85,3,Decent,2021-06-16
937,10959,67,4,Good quality,2022-03-17
938,850,10,3,Average product,2023-07-18
939,6110,194,1,Do not buy,2021-02-28
940,12271,197,2,Could be better,2023-06-14
941,12871,26,2,,2022-01-02
942,13560,183,4,Nice product,2021-10-14
943,3779,50,1,Terrible,2021-10-22
944,10434,109,4,Good quality,2022-12-06
945,11613,19,2,,2021-09-02
946,4626,161,5,Highly recommend!,2022-12-03
947,12549,190,5,Best purchase ever!,2022-12-23
948,3002,22,4,Nice product,2021-11-11
949,3998,155,5,Love it!,2021-08-02
950,911,106,5,Love it!,2021-08-15
951,14860,51,5,Excellent product!,2022-08-12
952,7632,89,4,Works well,2023-12-14
953,5798,63,4,Nice product,2022-09-17
954,13286,66,3,Average product,2022-05-23
955,14001,136,2,Below expectations,2021-10-20
956,8254,157,5,Love it!,2021-10-17
957,5459,15,2,Disappointed,2023-08-15
958,7301,85,3,Decent,2021-07-07
959,1207,178,4,Satisfied with purchase,2021-01-08
960,5071,110,2,Not great,2023-09-04
961,9691,32,5,Excellent product!,2021-06-25
962,9093,63,1,,2021-12-30
963,13783,40,5,Excellent product!,2022-11-01
964,9190,6,5,Excellent product!,2022-09-19
965,3024,187,4,Nice product,2022-03-06
966,5745,106,4,,2023-04-22
967,5801,114,4,Satisfied with purchase,2022-05-02
968,14011,53,2,Disappointed,2022-01-15
969,1752,90,3,Decent,2022-04-26
970,4095,59,4,Satisfied with purchase,2021-05-15
971,9558,87,3,Not bad,2023-08-27
972,6876,154,1,Terrible,2023-12-09
973,111,70,4,Nice product,2023-02-08
974,2980,13,4,Satisfied with purchase,2021-11-11
975,5305,22,3,Decent,2022-06-15
976,9997,200,5,Highly recommend!,2021-10-01
977,14886,117,5,Highly recommend!,2023-11-27
978,9971,3,4,Good quality,2022-02-24
979,2773,81,5,Love it!,2023-08-05
980,4375,37,4,,2022-09-01
981,3579,25,5,Excellent product!,2021-04-20
982,7008,6,3,Average product,2023-01-26
983,13828,3,5,Excellent product!,2022-09-19
984,13039,188,4,Good quality,2022-11-27
985,2354,63,4,Good quality,2023-06-01
986,9716,35,2,Not great,2023-12-31
987,4857,191,5,Love it!,2021-05-20
988,1754,6,4,Satisfied with purchase,2023-05-18
989,2221,116,3,Not bad,2021-04-20
990,5641,90,3,Decent,2023-03-02
991,14875,102,5,Love it!,2023-10-01
992,9830,85,4,Works well,2022-03-04
993,5181,198,3,Average product,2021-02-25
994,13522,62,3,Not bad,2022-09-08
995,3191,43,4,Good quality,2021-10-31
996,12097,14,5,Love it!,2021-07-30
997,14501,113,4,Nice product,2022-05-06
998,13603,92,3,Not bad,2021-11-28
999,246,30,5,Excellent product!,2021-03-18
1000,5150,17,4,Nice product,2021-03-23
1001,11863,53,4,Nice product,2023-12-26
1002,5436,70,2,Disappointed,2023-06-06
1003,6485,130,5,Highly recommend!,2023-05-25
1004,12119,87,5,Highly recommend!,2021-04-26
1005,12051,169,5,Excellent product!,2022-08-19
1006,9301,182,1,Poor quality,2021-04-23
1007,12337,142,4,Satisfied with purchase,2023-10-06
1008,6861,99,4,Good quality,2023-05-26
1009,10731,93,5,Love it!,2021-02-12
1010,8236,172,5,Best purchase ever!,2021-08-11
1011,9399,79,5,Love it!,2022-09-15
1012,8203,71,2,Below expectations,2021-02-26
1013,7760,164,5,Highly recommend!,2023-12-03
1014,5054,186,5,Love it!,2023-10-09
1015,2740,164,4,Good quality,2022-04-01
1016,7130,191,5,Love it!,2022-03-15
1017,6926,174,5,Best purchase ever!,2023-03-27
1018,3696,176,4,Satisfied with purchase,2022-04-18
1019,1935,126,5,Excellent product!,2023-04-05
1020,3773,164,5,Excellent product!,2022-05-04
1021,7317,4,4,Satisfied with purchase,2022-02-08
1022,7665,38,3,Decent,2021-12-09
1023,14754,116,4,Nice product,2021-04-28
1024,1758,22,4,Good quality,2023-10-17
1025,5795,180,4,Nice product,2022-07-06
1026,7823,50,4,Works well,2022-07-01
1027,6064,42,5,Excellent product!,2021-10-05
1028,11305,16,5,Love it!,2021-11-19
1029,9985,4,5,Excellent product!,2023-11-06
1030,2211,191,3,It's okay,2023-01-15
1031,11146,95,5,Excellent product!,2021-03-18
1032,4287,35,5,Love it!,2023-10-08
1033,9631,88,5,Highly recommend!,2023-12-22
1034,4692,142,4,Good quality,2022-06-26
1035,3874,184,4,Good quality,2021-01-16
1036,4143,58,4,Good quality,2022-10-29
1037,7870,145,3,It's okay,2023-04-06
1038,7992,191,5,Love it!,2021-08-01
1039,4172,45,4,Works well,2021-12-15
1040,4006,70,3,Not bad,2023-02-17
1041,7528,194,4,Works well,2022-12-09
1042,13325,138,4,Nice product,2023-11-22
1043,24,49,5,Highly recommend!,2022-06-17
1044,5227,47,1,Do not buy,2023-01-03
1045,11229,79,5,Excellent product!,2021-06-24
1046,4720,182,4,Nice product,2023-08-19
1047,8198,148,4,Satisfied with purchase,2023-01-05
1048,372,69,4,Nice product,2021-09-06
1049,1200,7,5,Excellent product!,2023-08-10
1050,3926,167,4,Works well,2023-07-28
1051,6077,173,5,Best purchase ever!,2022-11-14
1052,13514,47,5,Highly recommend!,2021-06-13
1053,6749,119,5,Highly recommend!,2022-04-30
1054,9411,69,5,Highly recommend!,2021-01-28
1055,11726,162,2,Below expectations,2021-12-06
1056,8357,45,4,Nice product,2023-03-01
1057,12655,15,4,Nice product,2022-12-19
1058,10438,176,3,Not bad,2022-06-01
1059,10787,138,4,Satisfied with purchase,2022-05-04
1060,12602,122,3,Not bad,2023-05-13
1061,3742,99,3,Decent,2022-06-20
1062,13020,60,1,Do not buy,2022-01-04
1063,10231,66,3,Average product,2022-05-31
1064,13090,197,4,Nice product,2021-08-03
1065,4816,40,4,Good quality,2023-10-13
1066,10637,70,4,Works well,2021-10-24
1067,2670,33,3,Decent,2021-03-13
1068,6147,173,4,Satisfied with purchase,2021-12-18
1069,13755,159,2,,2023-08-05
1070,963,166,3,Not bad,2023-08-11
1071,2258,39,4,Good quality,2023-09-16
1072,480,66,4,Satisfied with purchase,2022-12-04
1073,5174,150,5,Best purchase ever!,2022-11-28
1074,35,119,5,Best purchase ever!,2022-02-08
1075,5490,92,4,Satisfied with purchase,2022-12-11
1076,8284,118,4,Satisfied with purchase,2021-10-31
1077,188,38,5,Best purchase ever!,2021-04-23
1078,10999,78,4,Satisfied with purchase,2022-04-22
1079,4749,128,2,Could be better,2023-12-02
1080,9652,19,4,Nice product,2021-05-08
1081,5974,193,4,Good quality,2022-08-20
1082,7585,96,4,Nice product,2022-05-09
1083,10564,137,2,Not great,2022-10-03
1084,7460,166,5,Excellent product!,2023-09-16
1085,800,21,4,Good quality,2023-12-10
1086,6936,93,5,Highly recommend!,2021-05-13
1087,8831,48,5,Love it!,2023-03-10
1088,3513,22,3,Decent,2022-04-14
1089,14578,134,5,Excellent product!,2022-07-12
1090,982,186,3,Average product,2021-04-08
1091,9573,94,2,Disappointed,2022-10-11
1092,11245,123,4,Satisfied with purchase,2023-10-03
1093,7244,180,2,Disappointed,2023-01-30
1094,12074,127,1,Waste of money,2022-08-04
1095,1057,42,3,Not bad,2022-09-14
1096,6148,190,3,Average product,2023-07-05
1097,14134,136,5,Excellent product!,2023-04-07
1098,11881,193,4,Works well,2022-12-24
1099,855,125,5,,2022-08-09
1100,4790,5,2,Could be better,2021-12-16
1101,6239,187,4,Works well,2021-01-05
1102,14446,25,5,Excellent product!,2021-04-08
1103,10152,4,3,It's okay,2022-12-06
1104,9631,67,2,Not great,2023-10-21
1105,1879,115,4,Satisfied with purchase,2021-06-12
1106,904,135,4,Good quality,2022-01-24
1107,1285,40,3,Not bad,2022-08-01
1108,9714,180,3,Decent,2022-02-18
1109,4938,200,5,Highly recommend!,2023-03-06
1110,11687,119,5,Excellent product!,2021-03-22
1111,1655,47,4,Good quality,2022-06-28
1112,8255,150,4,Satisfied with purchase,2023-05-05
